  time    PosLHipYaw    VelLHipYaw     ForLHipYaw    PosLHipPitch    VelLHipPitch    ForLHipPitch    PosLHipRoll    VelLHipRoll    ForLHipRoll      PosLKnee      VelLKnee     ForLKnee    PosLAnklePitch    VelLAnklePitch    ForLAnklePitch    PosLAnkleRoll    VelLAnkleRoll    ForLAnkleRoll    PosRHipYaw    VelRHipYaw    ForRHipYaw    PosRHipPitch    VelRHipPitch    ForRHipPitch    PosRHipRoll    VelRHipRoll    ForRHipRoll      PosRKnee      VelRKnee     ForRKnee    PosRAnklePitch    VelRAnklePitch    ForRAnklePitch    PosRAnkleRoll    VelRAnkleRoll    ForRAnkleRoll
  2.5   -0.000799433   0.0200394     -0.405453       -0.814174        -4.93912        22.2701       -0.0178918      1.91785         6.17122      1.50199       6.28285       -7.66532        -0.960183         -2.56525              2.30415       0.000536872      0.0406044        0.31439       4.97664e-05  -2.60226e-05    1.75595       -0.854319       -7.12822          -4.3817       0.043807        3.99376        10.1109      1.50729       6.28288      -22.0989         -0.959605         -2.61269            -1.81336        0.000536872      0.0406044        0.31439
  2.55   0.00223448    0.545778       9.44347        -1.06476         -4.2227        -11.8154        0.270209       6.27078        29.5077       1.81435       5.86251      -24.433          -1.0363           -0.923684            -4.55529      -0.000947238     -0.00339146       2.30169      -0.0209929    -0.821243       8.59013       -1.15512        -4.81752         -27.0363       0.231783        3.09431        22.4813      1.77087       3.8091       -29.8216         -1.03639          -0.942566           -9.01653       -0.000947238     -0.00339146       2.30169
  2.6    0.0213284     0.230543       9.60219        -1.14921          0.697287        2.37971       0.433918       1.15604        30            2.05641       3.16017      -18.3874         -1.06347          -0.299852            -9.86245      -0.00121139      -0.0390492        3.04058      -0.0394544    -0.118889       8.4485        -1.22032         0.0700696       -21.5375       0.330785        0.359938       20.5217      1.92591       3.32245      -30              -1.06443          -0.321834          -12.7979        -0.00121139      -0.0390492        3.04058
  2.65   0.0188871    -0.395313      16.6812         -1.04252          2.28209        27.3949        0.238632      -4.30102        26.7013       2.15317       1.33964       -0.0130307      -1.07239          -0.0959851           -0.133359      0.000982151      0.0188555        2.25506      -0.0338118     0.331733       4.23295       -1.16019         1.95456          12.2879       0.300102       -1.99264        11.4766      2.1062        2.63251      -12.5952         -1.07318          -0.0727637          -3.39811        0.000982151      0.0188555        2.25506
  2.7    0.00610719   -0.160029       7.03902        -0.989023         0.349633       27.3075        0.104944      -1.65569         6.27387      2.19222       0.450315      -0.916359       -1.07439          -0.0404825            4.4396        0.000468292     -0.0549141        0.625169     -0.0131594     0.337746       3.31125       -1.01696         2.07477          30            0.136881       -3.59901         3.13419     2.18114       0.8354         2.6056         -1.07625          -0.0250572           4.61433        0.000468292     -0.0549141        0.625169
  2.75   0.00137415   -0.0568231     -5.76716        -1.00562         -0.728781       16.2642        0.055509      -0.602218      -15.1893       2.20436       0.122878      -5.1494         -1.07631          -0.0326388            2.23632      -0.00300876      -0.0665973       -1.50964      -0.00136671    0.130026      -1.42148       -0.964246        0.254601         30           -0.00324532     -2.15468        -5.18353     2.20511       0.272649       2.37334        -1.07658          -0.000739081         5.0509        -0.00300876      -0.0665973       -1.50964
  2.8    0.00547946    0.173877      -8.64524        -1.04186         -0.56306         9.39932       0.0369513     -0.125311      -18.9017       2.20508      -0.0714286     -6.66478        -1.07732          -0.00908354          -0.344447     -0.00485073      -0.0114289       -1.9358       -0.00623322   -0.188136      -4.97088       -1.0162         -1.27773          28.8975      -0.0543725      -0.372305      -10.0302      2.20889      -0.0103948     -0.40145        -1.07613           0.00622258          3.25626       -0.00485073      -0.0114289       -1.9358
  2.85   0.0113428     0.0641363     -3.87565        -1.05417         -0.0164505      12.6394        0.0273835     -0.10633        -7.83938      2.20196      -0.0668987     -7.94646        -1.07674           0.0233406           -1.37269      -0.00365956       0.0416928       -0.77991      -0.0164658    -0.172837      -5.31839       -1.06989        -0.847487         25.2821      -0.036648        0.902335       -8.81575     2.20528      -0.0759584     -6.81941        -1.07634          -0.0098703          -0.555265      -0.00365956       0.0416928       -0.77991
  2.9    0.011418     -0.0267222      2.05339        -1.04793          0.168701       14.6915        0.0244766      0.00313066      3.83599      2.19931      -0.061749      -6.9097         -1.07519           0.031399            -0.516957     -0.00134319       0.0401726        0.456979     -0.0225601    -0.0423936     -2.07631       -1.09485        -0.234575         27.5018       0.0167297       1.13285        -3.10848     2.20131      -0.0541198     -9.36593        -1.07602           0.0149008          -2.05308       -0.00134319       0.0401726        0.456979
  2.95   0.00908314   -0.0329854      3.79617        -1.04217          0.0506151      14.6071        0.0241885      0.0219906       7.18434      2.19711      -0.0621305     -5.46022        -1.07387           0.0183578            0.24353      -4.46178e-05      0.00849794       0.815052     -0.022284      0.0148543      1.37378       -1.09174         0.0317328        29.2493       0.0631506       0.627915        2.49826     2.19893      -0.0450124     -7.95229        -1.07484           0.0361673          -1.05469       -4.46178e-05      0.00849794       0.815052
  3      0.00744093   -0.01188        1.9633         -1.04264         -0.0413647      13.2538        0.0247147      0.0334658       3.37064      2.19499      -0.0544536     -5.70105        -1.07324           0.00731928           0.183316     -0.000281436     -0.0160005        0.392096     -0.0210026     0.0224179      2.39027       -1.08814         0.0560748        26.1825       0.0795111       0.0235433       4.32034     2.19686      -0.0445833     -5.29707        -1.07331           0.0225062           0.379765      -0.000281436     -0.0160005        0.392096
