  time    PosLHipYaw    VelLHipYaw    ForLHipYaw    PosLHipPitch    VelLHipPitch    ForLHipPitch    PosLHipRoll    VelLHipRoll    ForLHipRoll      PosLKnee      VelLKnee     ForLKnee    PosLAnklePitch    VelLAnklePitch    ForLAnklePitch    PosLAnkleRoll    VelLAnkleRoll    ForLAnkleRoll    PosRHipYaw    VelRHipYaw    ForRHipYaw    PosRHipPitch    VelRHipPitch    ForRHipPitch    PosRHipRoll    VelRHipRoll    ForRHipRoll      PosRKnee      VelRKnee      ForRKnee    PosRAnklePitch    VelRAnklePitch    ForRAnklePitch    PosRAnkleRoll    VelRAnkleRoll    ForRAnkleRoll
  2.25  -7.67291e-07   3.84889e-07  -0.0378238      -0.338223         0.126723        7.90548      -0.000128606    0.00361177     -0.495397     0.737463     -0.658068      -1.32747        -0.360078          0.252617            0.60838        0.000229757     -0.000986708     -0.0371948     0.000212417  -0.000100004    0.0450015     -0.356015         0.197042         5.76895      0.00923086      0.0253353       0.302767    0.737642     -0.661191      -2.32219         -0.360171          0.253076            0.286651       0.000229757     -0.000986708     -0.0371948
  2.3   -7.49504e-07   7.00022e-07  -0.130086       -0.474096        -3.65046        28.6857       -0.000103499    0.0204313       0.0488759    1.04266       6.28302       -0.623701       -0.591578         -2.8547              2.49941        8.17716e-05      0.0115396       -0.0196589     0.000207316  -0.000103427    0.220364      -0.501251        -3.82971         28.1          0.0130585       0.102524       -0.397548    1.04281       6.28304       -0.917278        -0.591398         -2.85788             2.39009        8.17716e-05      0.0115396       -0.0196589
  2.35  -7.26899e-07   2.65225e-07   0.208225       -0.645383        -2.69586         3.09088      -6.20242e-05   -0.00293015     -0.152509     1.30516       3.46932       -0.264669       -0.677103         -1.03881             0.621353      -2.45442e-05     -0.00578529      -0.0236384     0.000202168  -0.000102967    0.0649422     -0.653107        -2.27359          3.60635      0.0110305      -0.088205        0.900525    1.30525       3.46798       -0.00636468      -0.676972         -1.04072             0.703506      -2.45442e-05     -0.00578529      -0.0236384
  2.4   -7.05743e-07   6.42418e-07  -0.04258        -0.738839        -1.26452        -8.86069      -0.000265827   -0.00353857      0.155589     1.40771       1.22997       -4.66295        -0.70808          -0.374678           -1.1866        -0.000207524     -0.00204594       0.0149287     0.000197086  -0.000100595    0.215785      -0.730589        -1.03337         -9.49709      0.00543355     -0.116698        0.86875     1.40776       1.2295        -4.88659         -0.708054         -0.37655            -1.29602       -0.000207524     -0.00204594       0.0149287
  2.45  -6.89544e-07   1.44288e-07   0.0015431      -0.772136        -0.235135       -9.85865      -0.000326794    0.00072787      0.460511     1.44385       0.429144      -8.06067        -0.719058         -0.128338           -1.91133       -0.000223721      0.000922637      0.0357656     0.00019212   -9.81417e-05    0.0353404     -0.757584        -0.189527       -10.4183       0.000326739    -0.0862282       0.190954    1.44389       0.429001      -8.29938         -0.719082         -0.128517           -2.02215       -0.000223721      0.000922637      0.0357656
  2.5   -6.72556e-07   2.48855e-07   0.0424084      -0.765553         0.363354       -4.59298      -0.000208056    0.00328521      0.387761     1.45624       0.142976      -7.16375        -0.722575         -0.0364414          -1.25798       -0.000127337      0.00251321       0.0260838     0.000187264  -9.62995e-05   -0.103733      -0.752615         0.277048        -3.98005     -0.00284115     -0.044634       -0.34629     1.45627       0.142857      -6.94603         -0.722568         -0.0352851          -1.17222       -0.000127337      0.00251321       0.0260838
  2.55  -6.58921e-07   3.86219e-07   0.0411351      -0.741159         0.532019        2.30351      -3.62853e-05    0.0032413       0.0940289    1.46016       0.0408402     -4.89004        -0.723364         -0.00426759         -0.190368       5.10602e-06      0.0025668       -0.000342342   0.000182523  -9.40469e-05   -0.202092      -0.734604         0.380638         3.88571     -0.0039985      -0.00642719     -0.676695    1.46019       0.0408402     -4.2544          -0.723297         -0.00320666          0.0652458      5.10602e-06      0.0025668       -0.000342342
  2.6   -6.39614e-07   3.53296e-07   0.00915266     -0.72625          0.265866        8.24012       0.000108921    0.00254804     -0.220039     1.48405       0.28178       -3.37487        -0.734744         -0.133821            0.690705       0.000121001      0.0012661       -0.0265849     0.000177908  -9.14567e-05   -0.232354      -0.728374         0.115189         9.7848      -0.00308677      0.0261432      -0.761351    1.48408       0.281804      -2.7228          -0.734646         -0.133702            0.946784       0.000121001      0.0012661       -0.0265849
  2.65  -6.25379e-07  -1.28179e-07   0.00824329     -0.794819        -1.428          18.8069        0.000303317    0.00905775     -0.390882     1.68027       3.01764       -6.44976        -0.841781         -1.28948             1.68225        0.000169647     -0.00283823      -0.0578662     0.000173408  -8.86803e-05   -0.334231      -0.809117        -1.46232         19.4863       0.00150578      0.080452       -1.00245     1.6801        3.02236       -6.23731         -0.841598         -1.29102             1.78391        0.000169647     -0.00283823      -0.0578662
  2.7   -6.08337e-07   1.22631e-07  -0.14068        -0.853947        -1.01583         7.87904       0.000318116   -0.00378993     -0.709982     1.76938       1.06676        2.28697        -0.88027          -0.468017            1.41622        5.46568e-05     -0.00196323      -0.0621442     0.000169025  -8.64422e-05    0.202117      -0.866322        -0.939348         7.39005      0.00272326     -0.00227815      0.50439     1.76934       1.06838        2.08445         -0.880211         -0.470997            1.34052        5.46568e-05     -0.00196323      -0.0621442
  2.75  -5.9345e-07    3.94439e-07  -0.00466953     -0.893938        -0.610135        1.58731       0.000113364   -0.00339394     -0.0197127    1.80062       0.369111      -4.18231        -0.894218         -0.16826            -0.239574      -8.92469e-06     -0.000643448     -0.00468249    0.000164743  -8.43584e-05    0.124803      -0.901708        -0.512755        -0.448655     0.00224932     -0.0109261       0.305951    1.80063       0.369707      -5.02118         -0.894293         -0.170191           -0.626533      -8.92469e-06     -0.000643448     -0.00468249
  2.8   -5.79061e-07   3.57128e-07   0.0995725      -0.91259         -0.189336       -0.269795      2.29527e-05   -0.000598967     0.387306     1.81118       0.119874      -6.27015        -0.899103         -0.0561344          -0.77324       -8.79494e-06      0.000408562      0.0325316     0.000160579  -8.21553e-05    0.0940027     -0.915834        -0.109146        -1.91826      0.00179269     -0.00774892      0.224664    1.81121       0.120065      -6.91437         -0.899208         -0.055586           -1.09494       -8.79494e-06      0.000408562      0.0325316
  2.85  -5.64755e-07   2.3793e-07    0.315237       -0.989262        -1.61364        12.6246        0.000321129    0.0104472       0.386595     1.99118       3.21696      -13.5271         -1.00365          -1.25962             0.215168      -1.66282e-05     -0.00329625      -0.00677483   -0.00208061   -0.177679      -0.609081      -0.996331        -1.30964         14.5333       0.0087263       0.357297       -0.869767    1.98963       3.19223      -13.2196          -1.0035           -1.26317             0.199067      -1.66282e-05     -0.00329625      -0.00677483
  2.9    0.00423456    0.152465     -0.259828       -1.04094         -0.580941        4.61424       0.000170469    0.0311771      -0.430691     2.08481       1.07682        0.678313       -1.0412           -0.456132            0.0679513     -0.000104108     -0.00282616      -6.85378e-05  -0.0109534    -0.146594       0.09707       -1.03776         -0.487364        12.0891       0.020513        0.204358       -0.50917     2.08229       1.09551        0.578739        -1.0412           -0.454296            0.126538      -0.000104108     -0.00282616      -6.85378e-05
  2.95   0.0089775     0.0467416    -0.0573151      -1.05048          0.0478495       9.82335      -8.87039e-06    0.00461172     -0.386491     2.11641       0.371734      -4.72817        -1.05448          -0.155159           -0.703192      -0.000117925      0.000583456     -0.00593106   -0.0149477    -0.032288      -0.45181       -1.04727          0.00972726      18.9619       0.0319184       0.219239       -1.17648     2.11437       0.381986      -4.74752         -1.05461          -0.154802           -0.640975      -0.000117925      0.000583456     -0.00593106
  3      0.00901692   -0.0271081     0.0281374      -1.04276          0.180503       12.6644        0.000249423   -0.00432822     -0.368772     2.12743       0.134799      -4.98669        -1.05877          -0.0464667           0.0396627     -3.00072e-05      0.00284815      -0.0333982    -0.0145787     0.0227008     -0.0034819     -1.04224          0.125596        22.8747       0.0392426       0.107966       -0.313267    2.12575       0.13375       -4.84824         -1.05886          -0.0442495           0.162246      -3.00072e-05      0.00284815      -0.0333982
